match_mode,strategy,model,student,question,expected_id,expected_category,is_clean,detected_name,matched_id,fuzzy_score,semantic_score,match_score,result,confidence
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Return Value Discard / Implicit Variable Capture,NM_IO_02,0.0,0.7005412279464893,0.3152435525759202,TP,0.98
hybrid,baseline,openai/gpt-5.1,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,Unintended Floating Point Arithmetic (NaN Generation),NM_TYP_01,0.0,0.6818736097247666,0.30684312437614497,FP_WRONG,0.95
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,baseline,anthropic/claude-haiku-4.5,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,Dead Code / Unused Variable Initialization,NM_STATE_01,0.0,0.5466646117322154,0.24599907527949688,TP,0.85
hybrid,baseline,openai/gpt-5.1:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,Unintended Variable Initialization and Use,NM_TYP_01,0.0,0.6826305025710367,0.3071837261569665,FP_WRONG,0.9
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,baseline,openai/gpt-5.1,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,Variables as Live Formulas (Spreadsheet Mental Model),NM_STATE_01,0.0,0.7673155914634824,0.34529201615856703,TP,0.68
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,Unnecessary Calculation and Unused State Management,NM_TYP_01,0.0,0.6580181529117103,0.2961081688102696,FP_WRONG,0.95
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,baseline,anthropic/claude-haiku-4.5,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,Unused Code Retention and Irrelevant Problem Domain Knowledge,NM_TYP_01,0.0,0.6239254459193005,0.2807664506636852,FP_WRONG,0.85
hybrid,baseline,anthropic/claude-haiku-4.5,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,Premature Variable Initialization with Placeholder Values,NM_STATE_01,0.0,0.5846130934544177,0.26307589205448795,TP,0.75
hybrid,baseline,openai/gpt-5.1:reasoning,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,Automatic Formula Recalculation,NM_STATE_01,0.0,0.7171571628053641,0.3227207232624138,TP,0.65
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,Unnecessary Code Execution Leading to NaN/Infinity,NM_TYP_01,0.0,0.6376999415675172,0.2869649737053827,FP_WRONG,0.95
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Mitchell_Dakota_235991,Q4,,,True,Input Buffer Consumption Mismatch,NM_IO_01,0.5925925925925926,0.7242830993677422,0.6518533206414099,FP_CLEAN,0.8
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Mitchell_Dakota_235991,Q4,,,True,Unnecessary Type Conversion/Manual Floating Point Specification,NM_TYP_01,0.0,0.6765159065174361,0.3044321579328462,FP_CLEAN,0.6
hybrid,baseline,openai/gpt-5.1,Robinson_David_819949,Q1,NM_SYN_02,The Algebraic Syntax Machine,False,Misunderstanding Operator Precedence in Arithmetic Expressions,NM_SYN_02,0.0,0.82981379790772,0.373416209058474,TP,1.0
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Robinson_David_819949,Q1,NM_SYN_02,The Algebraic Syntax Machine,False,Operator Precedence Error,NM_SYN_02,0.0,0.8450575510084654,0.3802758979538094,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5,Robinson_David_819949,Q1,NM_SYN_02,The Algebraic Syntax Machine,False,Operator Precedence Misunderstanding,NM_SYN_02,0.5714285714285714,0.7995466468068783,0.6740817053488095,TP,0.95
hybrid,baseline,openai/gpt-5.1:reasoning,Robinson_David_819949,Q1,NM_SYN_02,The Algebraic Syntax Machine,False,Operator precedence / formula translation error,NM_SYN_02,0.0,0.8454668665218598,0.3804600899348369,TP,0.9
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Robinson_David_819949,Q1,NM_SYN_02,The Algebraic Syntax Machine,False,PEMDAS/Operator Precedence Failure,NM_SYN_02,0.0,0.8182270656932835,0.36820217956197754,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Robinson_David_819949,Q1,NM_SYN_02,The Algebraic Syntax Machine,False,Operator Precedence Misunderstanding in Formula Translation,NM_SYN_02,0.0,0.8416114608854711,0.37872515739846196,TP,0.98
hybrid,baseline,openai/gpt-5.1,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Belief that using double later fixes integer truncation,NM_TYP_01,0.0,0.7081605171508609,0.31867223271788736,TP,0.97
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Premature Type Coercion and Precision Loss,NM_TYP_02,0.0,0.6429521943619487,0.28932848746287687,FP_WRONG,1.0
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Persistence of Integer Division Artifacts,NM_TYP_01,0.5671641791044776,0.7410212096057804,0.6453998428300638,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Inappropriate Type Casting and Precision Loss,NM_TYP_02,0.0,0.6589682133885294,0.2965356960248382,FP_WRONG,0.95
hybrid,baseline,anthropic/claude-haiku-4.5,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Integer Division Truncation in Semi-perimeter Calculation,NM_TYP_01,0.0,0.6710376433206734,0.301966939494303,TP,0.92
hybrid,baseline,anthropic/claude-haiku-4.5,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Misunderstanding of Return Type Constraints,NM_TYP_01,0.0,0.604013231723641,0.2718059542756384,TP,0.9
hybrid,baseline,openai/gpt-5.1:reasoning,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Belief that integer arithmetic and casting won’t harm numeric precision,NM_TYP_01,0.0,0.6703204278727467,0.301644192542736,TP,0.97
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Inappropriate Type Casting and Precision Loss in Calculations,NM_TYP_01,0.0,0.63845938704579,0.28730672417060543,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Casting Floating-Point Results to Integer Precision Loss,NM_TYP_01,0.0,0.6350872485411715,0.28578926184352715,TP,0.95
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Wright_Donna_588683,Q4,NM_TYP_01,The Fluid Type Machine,False,Integer Division Precision Loss with Later Type Promotion,NM_TYP_01,0.0,0.698595455235765,0.31436795485609426,TP,0.92
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Adams_Maria_564451,Q4,,,True,Input Handling for Multiple Values on Single Line,NM_IO_01,0.0,0.7087608286548535,0.318942372894684,FP_CLEAN,0.8
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Simon_Jeffrey_923974,Q4,,,True,Input Buffer Reading Misinterpretation,NM_IO_01,0.0,0.6829865104049506,0.30734392968222773,FP_CLEAN,0.8
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Miller_Emily_916799,Q4,,,True,Input Handling Misalignment with Prompt,NM_IO_01,0.0,0.7303975544407643,0.3286788994983439,FP_CLEAN,0.9
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Montgomery_Roberta_641525,Q4,,,True,Input Processing for Multiple Values,NM_IO_01,0.0,0.703699496406792,0.3166647733830564,FP_CLEAN,0.95
hybrid,baseline,openai/gpt-5.1,Robinson_David_819949,Q2,NM_STATE_01,The Reactive State Machine,False,Automatic Recalculation of Variables,NM_STATE_01,0.0,0.6741143338959387,0.3033514502531724,TP,0.96
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Robinson_David_819949,Q2,NM_STATE_01,The Reactive State Machine,False,Premature Calculation / Stale Variable Usage,NM_STATE_01,0.0,0.7007183692897033,0.3153232661803665,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5,Robinson_David_819949,Q2,NM_STATE_01,The Reactive State Machine,False,Premature Variable Usage Before Assignment,NM_STATE_01,0.0,0.6385068254223487,0.2873280714400569,TP,0.95
hybrid,baseline,openai/gpt-5.1:reasoning,Robinson_David_819949,Q2,NM_STATE_01,The Reactive State Machine,False,Spreadsheet-style automatic formula recomputation,NM_STATE_01,0.0,0.7087924653719542,0.31895660941737936,TP,0.94
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Robinson_David_819949,Q2,NM_STATE_01,The Reactive State Machine,False,Static Evaluation of Expressions,NM_STATE_01,0.0,0.6657107726399355,0.29956984768797096,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Robinson_David_819949,Q2,NM_STATE_01,The Reactive State Machine,False,Sequential Execution and Variable State Timeline,NM_STATE_01,0.0,0.6381102125602786,0.28714959565212533,TP,0.99
hybrid,baseline,openai/gpt-5.1,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Using integer arithmetic for inherently real-valued geometry,NM_TYP_01,0.0,0.6491424841607011,0.29211411787231545,TP,0.96
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Premature Type Coercion and Precision Loss,NM_TYP_01,0.0,0.6231625318317143,0.28042313932427143,TP,1.0
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Integer Division Misapplication in Formula,NM_TYP_01,0.6176470588235294,0.6686158121074587,0.6405829978012976,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Premature Integer Casting of Floating-Point Results,NM_TYP_01,0.0,0.6574863916872069,0.2958688762592431,TP,0.95
hybrid,baseline,anthropic/claude-haiku-4.5,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Integer Division in Semi-Perimeter Calculation,NM_TYP_01,0.5555555555555556,0.0,0.3055555555555556,TP,0.85
hybrid,baseline,openai/gpt-5.1:reasoning,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Discarding fractional distances via int cast,NM_TYP_01,0.0,0.615354006803775,0.27690930306169875,TP,0.94
hybrid,baseline,openai/gpt-5.1:reasoning,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Assuming integer division behaves like real division,NM_TYP_01,0.0,0.6830817872227654,0.3073868042502444,TP,0.9
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Inaccurate Floating Point to Integer Assignment/Truncation,NM_TYP_01,0.0,0.6694299682472901,0.3012434857112805,TP,1.0
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Integer Division in Formulaic Calculation,NM_TYP_01,0.5970149253731343,0.6658612663678327,0.6279957788207486,TP,0.9
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Premature Type Casting Loses Precision,NM_TYP_02,0.0,0.6043384634227434,0.2719523085402345,FP_WRONG,0.95
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Robinson_David_819949,Q4,NM_TYP_01,The Fluid Type Machine,False,Integer Division Instead of Floating-Point Division,NM_TYP_01,0.0,0.6063159208953964,0.27284216440292836,TP,0.92
hybrid,baseline,openai/gpt-5.1,Robles_Raymond_801158,Q4,NM_SYN_02,The Algebraic Syntax Machine,False,Misunderstanding of distance formula and operator precedence,NM_SYN_02,0.0,0.7002471780861959,0.3151112301387881,TP,0.96
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025,Robles_Raymond_801158,Q4,NM_SYN_02,The Algebraic Syntax Machine,False,Operator Precedence Failure in Squaring,NM_SYN_02,0.0,0.7371509627445474,0.3317179332350463,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5,Robles_Raymond_801158,Q4,NM_SYN_02,The Algebraic Syntax Machine,False,Operator Precedence Misunderstanding,NM_SYN_02,0.5714285714285714,0.7644668958730976,0.6582958174286082,TP,0.95
hybrid,baseline,anthropic/claude-haiku-4.5,Robles_Raymond_801158,Q4,NM_SYN_02,The Algebraic Syntax Machine,False,Distance Formula Implementation Error,NM_SYN_01,0.0,0.602861586158712,0.27128771377142036,FP_WRONG,0.98
hybrid,baseline,openai/gpt-5.1:reasoning,Robles_Raymond_801158,Q4,NM_SYN_02,The Algebraic Syntax Machine,False,Mis-encoding distance formula using operators and precedence,NM_SYN_02,0.0,0.7219406371897285,0.3248732867353778,TP,0.96
hybrid,baseline,google/gemini-2.5-flash-preview-09-2025:reasoning,Robles_Raymond_801158,Q4,NM_SYN_02,The Algebraic Syntax Machine,False,Operator Precedence Confusion in Distance Formula,NM_SYN_02,0.0,0.7202347104283354,0.3241056196927509,TP,1.0
hybrid,baseline,anthropic/claude-haiku-4.5:reasoning,Robles_Raymond_801158,Q4,NM_SYN_02,The Algebraic Syntax Machine,False,Incorrect Distance Formula with Operator Precedence Misunderstanding,NM_SYN_02,0.0,0.7349047700736747,0.3307071465331536,TP,0.95
hybrid,cot,openai/gpt-5.1,Simon_Jeffrey_923974,Q3,NM_IO_01,The Anthropomorphic I/O Machine,False,Input Prompt vs Variable Binding Confusion,NM_IO_01,0.0,0.7784160395621913,0.35028721780298605,TP,0.74
hybrid,cot,google/gemini-2.5-flash-preview-09-2025,Simon_Jeffrey_923974,Q3,NM_IO_01,The Anthropomorphic I/O Machine,False,Sequential Input Assignment Confusion,NM_IO_01,0.0,0.749623955591099,0.3373307800159945,TP,1.0
hybrid,cot,anthropic/claude-haiku-4.5,Simon_Jeffrey_923974,Q3,NM_IO_01,The Anthropomorphic I/O Machine,False,Input-Variable Assignment Mismatch,NM_IO_01,0.0,0.7783840197811871,0.35027280890153417,TP,0.95
hybrid,cot,openai/gpt-5.1:reasoning,Simon_Jeffrey_923974,Q3,NM_IO_01,The Anthropomorphic I/O Machine,False,Input Order vs Variable Association,NM_IO_01,0.0,0.7692758240980748,0.3461741208441336,TP,0.9
hybrid,cot,google/gemini-2.5-flash-preview-09-2025:reasoning,Simon_Jeffrey_923974,Q3,NM_IO_01,The Anthropomorphic I/O Machine,False,Variable Assignment Order based on Prompt Text,NM_IO_01,0.0,0.7533351775748985,0.3390008299087043,TP,1.0
hybrid,cot,anthropic/claude-haiku-4.5:reasoning,Simon_Jeffrey_923974,Q3,NM_IO_01,The Anthropomorphic I/O Machine,False,Input Order Confusion,NM_IO_01,0.0,0.7905581788928306,0.35575118050177373,TP,0.92
hybrid,cot,openai/gpt-5.1,Adams_Maria_564451,Q3,NM_SYN_01,The Algebraic Syntax Machine,False,Using ^ as an exponentiation operator,NM_SYN_01,0.0,0.8321182219892717,0.37445319989517223,TP,1.0
hybrid,cot,google/gemini-2.5-flash-preview-09-2025,Adams_Maria_564451,Q3,NM_SYN_01,The Algebraic Syntax Machine,False,Bitwise Operator Misinterpretation for Exponentiation,NM_SYN_01,0.0,0.8482913730041017,0.38173111785184577,TP,1.0
hybrid,cot,anthropic/claude-haiku-4.5,Adams_Maria_564451,Q3,NM_SYN_01,The Algebraic Syntax Machine,False,Exponentiation Operator Confusion,NM_SYN_01,0.0,0.7914960541495976,0.35617322436731885,TP,0.99
hybrid,cot,openai/gpt-5.1:reasoning,Adams_Maria_564451,Q3,NM_SYN_01,The Algebraic Syntax Machine,False,Using ^ as an exponentiation operator,NM_SYN_01,0.0,0.8196614164718635,0.36884763741233856,TP,0.99
hybrid,cot,google/gemini-2.5-flash-preview-09-2025:reasoning,Adams_Maria_564451,Q3,NM_SYN_01,The Algebraic Syntax Machine,False,Bitwise XOR for Exponentiation,NM_SYN_01,0.0,0.8720559827341616,0.3924251922303727,TP,1.0
hybrid,cot,anthropic/claude-haiku-4.5:reasoning,Adams_Maria_564451,Q3,NM_SYN_01,The Algebraic Syntax Machine,False,Misidentification of the Exponentiation Operator,NM_SYN_01,0.0,0.867373795492636,0.3903182079716862,TP,0.99
hybrid,cot,openai/gpt-5.1,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Ignoring input return values,NM_IO_02,0.0,0.7474945565689809,0.33637255045604136,TP,0.78
hybrid,cot,google/gemini-2.5-flash-preview-09-2025,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Discarded Function Return Value (Missing Assignment),NM_IO_02,0.0,0.7205682043562339,0.32425569196030524,TP,1.0
hybrid,cot,google/gemini-2.5-flash-preview-09-2025,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Calculation Using Hardcoded Defaults Instead of Input,NM_IO_01,0.0,0.5415883256127775,0.24371474652574984,FP_WRONG,1.0
hybrid,cot,anthropic/claude-haiku-4.5,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Input Values Not Stored in Variables,NM_IO_02,0.0,0.7573788292251918,0.3408204731513363,TP,0.95
hybrid,cot,anthropic/claude-haiku-4.5,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Hardcoded Values Override User Input,NM_IO_02,0.0,0.6123996568044024,0.27557984556198106,TP,0.95
hybrid,cot,openai/gpt-5.1:reasoning,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Ignoring Returned Input Values,NM_IO_02,0.0,0.7450480771507637,0.33527163471784366,TP,0.95
hybrid,cot,openai/gpt-5.1:reasoning,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Overwriting User Input with Hard-Coded Defaults,NM_IO_02,0.0,0.6362620365671285,0.2863179164552078,TP,0.8
hybrid,cot,google/gemini-2.5-flash-preview-09-2025:reasoning,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Input Value Assignment Bypass,NM_IO_02,0.0,0.7626221554002163,0.3431799699300973,TP,1.0
hybrid,cot,google/gemini-2.5-flash-preview-09-2025:reasoning,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Variable Initialization Overriding Input,NM_IO_02,0.0,0.6375210932073095,0.28688449194328924,TP,0.95
hybrid,cot,anthropic/claude-haiku-4.5:reasoning,Wright_Donna_588683,Q2,NM_IO_02,The Anthropomorphic I/O Machine,False,Discarded Input Values / Missing Variable Assignment,NM_IO_02,0.0,0.7695760775459859,0.3463092348956936,TP,0.95
hybrid,cot,openai/gpt-5.1,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,cot,google/gemini-2.5-flash-preview-09-2025,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,Tolerating Unintended Floating Point State (NaN Generation),NM_TYP_01,0.0,0.6501506799712686,0.29256780598707083,FP_WRONG,0.95
hybrid,cot,google/gemini-2.5-flash-preview-09-2025,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,cot,anthropic/claude-haiku-4.5,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,Problem Domain Confusion with Dead Code,NM_STATE_01,0.0,0.5258481032281097,0.23663164645264934,TP,0.85
hybrid,cot,openai/gpt-5.1:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,cot,google/gemini-2.5-flash-preview-09-2025:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,Inclusion of Unnecessary/Placeholder Physics Variables,NM_TYP_01,0.0,0.6080548606965364,0.27362468731344136,FP_WRONG,0.95
hybrid,cot,google/gemini-2.5-flash-preview-09-2025:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,cot,anthropic/claude-haiku-4.5:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,Dead Code and Unused Division by Zero,NM_TYP_01,0.0,0.5848627127809327,0.2631882207514197,FP_WRONG,0.4
hybrid,cot,anthropic/claude-haiku-4.5:reasoning,Adams_Maria_564451,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
hybrid,cot,openai/gpt-5.1,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,Treating assignment as a reusable formula definition,NM_STATE_01,0.0,0.7193929025769606,0.3237268061596323,TP,0.78
hybrid,cot,google/gemini-2.5-flash-preview-09-2025,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,Dead Code/Uninitialized Calculation,NM_TYP_01,0.0,0.6476595072193196,0.2914467782486938,FP_WRONG,0.95
hybrid,cot,google/gemini-2.5-flash-preview-09-2025,Miller_Emily_916799,Q2,NM_STATE_01,The Reactive State Machine,False,,,0.0,0.0,0.0,FN,
